,Mean,Variance,Standard Deviation,Skewness,Kurtosis,Entropy,Contrast,Energy,Dissimilarity,Correlation,
1,3.312591553,333.326862,18.25724136,5.917631316,36.26762705,0.056358346,231.6489442,0.206953296,4.586349925,0.945589303,
1,1.663772583,190.0666942,13.78646779,8.668596529,77.0990375,0.003095741,24.00430108,0.046367656,3.48172043,0.972970379,
1,3.761642456,383.5068741,19.58333154,5.666972207,33.51165179,0.032740531,166.5771429,0.155838335,4.323571429,0.95740558,
0,10.36984253,432.0336347,20.7854188,2.443988339,6.219053455,0.07316346,64.91329774,0.236416965,2.962369692,0.954989774,
0,7.03527832,321.5940046,17.93304226,3.031554227,9.505213577,0.073521416,86.30508475,0.237434613,3.905818627,0.94132959,
0,8.273635864,498.634688,22.3301296,3.14510699,10.31809464,0.190655009,84.67774086,0.395781693,3.451605759,0.969833868,
0,12.92341614,666.8532715,25.82350231,2.43127299,6.217897972,0.103219234,67.652331,0.284543489,3.532167832,0.972234662,
1,13.9876709,866.2984133,29.43294775,2.809414613,8.707978704,0.003205935,86.12219495,0.047218833,4.579242637,0.931473635,
1,5.655578613,663.1705864,25.75209868,5.174803293,28.455778,0.00129352,115.7089862,0.029959378,5.893188359,0.957798991,
1,6.073699951,666.5519625,25.81766764,4.861301833,25.22985876,0.001350522,80.15356125,0.030613858,5.421367521,0.963726449,
1,2.240142822,313.1425984,17.69583562,8.648853856,78.73271461,0.002296699,118.4973214,0.039969695,6.966964286,0.972463969,
1,0.496246338,75.26775454,8.675699081,18.27550538,344.2546869,0.006060188,196.3095238,0.064943722,9.842857143,0.909830541,
0,2.36529541,149.7911093,12.23891782,5.578620522,32.11597182,0.245150872,237.1031678,0.453668497,5.42380137,0.897055912,
0,6.697021484,488.5194079,22.10247515,3.765624112,14.79015657,0.266211756,79.57208971,0.474659245,2.913670345,0.977914916,
0,10.00376892,654.4405865,25.5820364,3.018667123,9.588543178,0.212815152,67.89913043,0.420112521,3.150016103,0.980300698,
0,14.39952087,839.0152328,28.96575966,2.386936144,6.113620838,0.191178316,67.80918387,0.396229888,3.060196797,0.979847612,
1,4.311538696,516.6947311,22.73092015,5.791741782,34.99934024,0.002274306,152.6283298,0.039769909,5.889217759,0.941436013,
1,5.083084106,568.2237262,23.83744378,5.374124256,30.66840172,0.007681363,146.619766,0.073926254,5.450431034,0.964765314,
1,4.934524536,552.3075988,23.50122548,5.548541366,33.10771796,0.004252323,132.0223214,0.054722584,5.698341837,0.967479711,
1,0.276702881,26.87511735,5.184121656,21.4162683,504.9247653,0.007298202,1219.838542,0.071318041,24.52604167,0.574237542,
0,2.555755615,115.9787064,10.76934104,5.069618195,29.3478602,0.113459012,107.4028865,0.299249323,4.067118762,0.912774766,
0,3.33480835,101.7158488,10.08542755,3.425518549,12.16216256,0.222263831,17.55704461,0.429241537,1.361135602,0.973695437,
1,4.128662109,146.1888929,12.09085989,3.441838673,12.63429502,0.017544748,26.11073684,0.111727409,2.048421053,0.93849818,
1,4.209671021,639.6011163,25.29033642,6.766336469,48.81961253,0.001142506,333.1584526,0.028154322,10.25967144,0.932720427,
1,4.311920166,775.8778586,27.85458416,7.018387738,50.85916036,0.001589558,247.629131,0.033220118,9.408812729,0.961431643,
0,7.864578247,197.1999775,14.04279094,2.219237974,5.207201792,0.077770845,30.05855263,0.242264731,1.812719298,0.948557688,
0,7.559005737,193.990626,13.92805177,2.251646475,5.296626985,0.080481096,27.02149268,0.24628568,1.709848843,0.951688061,
0,6.670837402,182.5749844,13.5120311,2.408879216,5.991468697,0.086638253,27.41511219,0.25563549,1.638010273,0.951893433,
0,4.458068848,134.2897041,11.58834346,2.946640981,8.84685296,0.099989589,33.08793922,0.276425577,1.872934473,0.943582532,
0,1.82875061,63.62858592,7.976752843,4.649739671,21.88181573,0.142076468,60.29508197,0.334997647,2.639754098,0.910745751,
0,15.52210999,917.2203654,30.28564619,2.383465411,6.057800363,0.12496563,68.35863031,0.31531792,3.070201803,0.979865997,
0,18.45347595,1072.371764,32.74708787,2.125923946,4.898886226,0.151782318,82.04325307,0.349676673,3.062517038,0.977932618,
1,21.43745422,1131.974408,33.64482736,2.093224338,4.572213166,0.014057913,73.78836458,0.100156521,3.496402878,0.955726773,
1,24.07263184,1320.311279,36.33608784,2.082825851,4.790829954,0.028517223,69.14296377,0.14476862,3.334743232,0.974313871,
0,7.750473022,635.5719658,25.21055267,3.631524318,13.56365903,0.152285396,130.8705937,0.350572269,3.670918367,0.970434197,
0,14.35694885,993.8926697,31.52606334,2.597619545,7.025385468,0.105104704,150.3875068,0.287381793,4.064652816,0.961542043,
1,1.061691284,139.4128925,11.80732368,11.34067536,129.9508379,0.004232846,54.83838384,0.05424534,5.363636364,0.863270842,
1,20.44960022,1610.005348,40.12487193,2.597032734,7.303293434,0.013714059,129.1515614,0.099403324,4.799927378,0.964103495,
1,20.92022705,1655.124282,40.68321868,2.610478849,7.384719963,0.010305866,128.3429616,0.08578716,4.722692087,0.965115745,
1,16.40126038,1511.876542,38.88285666,2.976742729,9.423692868,0.008453941,128.3726539,0.077658754,5.156471847,0.966970582,
1,13.17643738,1316.74919,36.28703887,3.292557077,11.41856757,0.007704618,122.8642022,0.07408926,5.050431911,0.964885953,
1,6.267059326,817.9411137,28.59966982,4.913663632,24.72944193,0.011593273,156.7368586,0.091170049,4.687421777,0.962383293,
1,6.071166992,597.8134432,24.45022379,4.601963995,22.38982815,0.003523634,93.30839506,0.04967414,5.076790123,0.96419984,
0,9.210006714,342.9188628,18.51806855,2.46791237,6.455495876,0.089088315,49.88934552,0.262769205,2.821566583,0.958715335,
0,6.431564331,254.5696875,15.95524013,2.929266199,8.937568486,0.092757839,58.41603306,0.268106823,3.084628099,0.94890597,
0,3.435317993,150.0679305,12.25022165,3.99753502,16.40570756,0.12620518,72.49836334,0.316210886,3.414075286,0.939333348,
0,7.69442749,515.3532943,22.70139411,3.495102875,12.9202945,0.184998039,84.41232383,0.389399856,3.225008194,0.97420644,
1,12.46621704,1123.253024,33.51496716,3.421224777,12.52982722,0.00274226,99.01840278,0.043869024,5.485532407,0.973233809,
1,20.11053467,1391.911363,37.30832834,2.534992104,7.015855134,0.026633427,134.430016,0.140234647,5.440621532,0.964782063,
1,3.10585022,387.8559358,19.69405839,6.650800377,44.97832886,0.003937076,93.18773467,0.052341736,4.813516896,0.947289257,
1,18.47674561,1020.810994,31.95013292,2.359319672,6.054742894,0.019742604,101.4604983,0.119964992,4.755491261,0.955889923,
0,5.641723633,302.8782913,17.40339884,3.638183788,13.96298236,0.077425588,156.5843942,0.244614268,4.901225837,0.91299999,
1,3.63722229,496.1084693,22.27349253,6.857764526,49.56135032,0.000961264,451.9156315,0.025822919,12.58126294,0.917418378,
1,7.558181763,920.9753122,30.34757506,4.521818846,21.4638645,0.001708493,361.85025,0.034499094,9.77175,0.895138305,
0,5.290527344,472.5974787,21.73930723,4.551316221,21.44594393,0.139604332,331.1218327,0.334785146,7.382158973,0.929926604,
1,3.531890869,405.998871,20.14941366,6.17629013,39.28960183,0.001907863,163.5418886,0.036406675,7.650363196,0.941372881,
1,11.47828674,1003.089552,31.67158904,3.717974893,15.23971584,0.002280107,97.20430863,0.039844384,5.41224681,0.974169379,
1,7.396240234,473.5295513,21.76073416,3.822262931,17.38398022,0.004220185,85.55333525,0.05419219,4.757763082,0.93322583,
1,4.540634155,581.3640479,24.11149203,5.962925231,37.67285788,0.001663516,98.00723404,0.03398266,6.028510638,0.969231173,
0,14.81492615,561.9043867,23.7045225,2.093292217,4.767497794,0.056103567,82.10007721,0.205893582,3.582995561,0.945196535,
0,14.17512512,548.564984,23.42146417,2.139874266,4.970113696,0.05983233,91.68617396,0.213005326,3.768024133,0.938686203,
0,13.43960571,556.7255527,23.59503237,2.20749981,5.195705559,0.063565808,76.24760845,0.21965574,3.304560623,0.950112098,
0,12.33699036,530.5506716,23.03368559,2.309179912,5.643330726,0.070348195,81.05018345,0.231910023,3.422061782,0.94905176,
0,10.4535675,469.0921132,21.65853442,2.49210656,6.50039673,0.081105436,93.83003899,0.249832776,3.52669087,0.941217246,
0,6.713638306,330.0906777,18.16839777,3.094121491,9.864305192,0.093691673,91.62867215,0.26976749,3.783587936,0.942371898,
0,1.909194946,109.4694205,10.46276352,5.829058127,34.6365191,0.163399567,184.5508308,0.363710751,5.172627429,0.898556352,
1,3.342651367,563.9478714,23.74758664,7.445764486,56.41101469,0.003209273,145.1104247,0.047249602,6.449420849,0.955971849,
1,4.102157593,722.5532032,26.88034976,6.768631829,46.12661844,0.003494128,117.3215278,0.049278651,5.165972222,0.898152859,
1,5.661376953,1051.615977,32.42862897,5.983984711,36.11263148,0.003201557,258.0846233,0.047174836,6.704850361,0.929609576,
1,19.2250824,2216.284624,47.07743222,2.958762503,9.049829939,0.003041758,224.7497558,0.046102004,7.0440586,0.946015814,
1,21.02688599,2426.342354,49.25791666,2.844742262,8.346653271,0.004071143,199.3384615,0.053459743,7.054453441,0.954274178,
1,3.447463989,576.1430839,24.00298073,7.341430006,55.64361901,0.002658381,121.1356061,0.042985332,6.634090909,0.933470709,
1,1.066421509,197.6203749,14.05775142,13.50054931,185.3307926,0.003644471,65.04722222,0.050307695,5.925,0.948413397,
0,22.17210388,1963.909441,44.31601788,2.404839864,5.986656264,0.0723378,192.7644387,0.235669463,5.078909799,0.969366604,
0,4.434417725,440.1199244,20.97903535,5.112786239,26.79879384,0.177667123,353.3793249,0.380988593,6.50464135,0.938001423,
1,8.291000366,1472.457308,38.37261144,5.022399487,26.00840128,0.007044388,145.5209948,0.070828186,6.351098191,0.980520322,
1,9.286102295,1701.041237,41.24368118,4.800766748,23.58151077,0.004312214,148.7036694,0.055079836,6.22818378,0.976099495,
1,10.1890564,1873.843269,43.28791134,4.63422379,22.00190125,0.008445173,176.4887075,0.077583714,6.520816327,0.980046658,
1,10.02438354,1767.185392,42.03790424,4.570710936,21.40378407,0.004782328,140.0463014,0.058125791,6.190410959,0.978835988,
1,11.923172,1960.504938,44.27758957,4.101821936,17.26299219,0.008513328,200.2093777,0.078042204,6.388288678,0.971434141,
1,10.11810303,1686.577694,41.06796433,4.417407708,19.98283372,0.007610681,256.2763158,0.073527828,5.803147575,0.957460037,
1,7.984848022,1360.801197,36.88903898,4.968672227,25.29536403,0.006177864,193.0244709,0.066124337,5.363756614,0.964724957,
1,0.921554565,146.9703147,12.12313139,13.56892869,188.5662047,0.00397574,88.97777778,0.052558022,6.7,0.929723405,
0,6.791976929,666.9406148,25.82519341,4.17266168,17.79349097,0.062264864,256.7104776,0.217808214,6.641614217,0.945936327,
0,15.79655457,873.2018859,29.54998961,2.281851603,5.519215293,0.104916119,80.73017751,0.287020992,3.358041958,0.972822599,
1,3.372451782,291.5966426,17.07620106,5.580573087,32.5003934,0.002693834,73.06711146,0.043270009,5.083594976,0.947511174,
1,1.880584717,196.7320951,14.02612189,7.948794793,65.28735931,0.006325673,80.86333333,0.066481514,5.426666667,0.955809105,
1,0.113998413,13.85676079,3.722467031,33.00861479,1099.56351,0.055268712,941.3194444,0.202463607,10.56944444,0.815815621,
1,1.3359375,137.4411321,11.723529,8.960232701,80.93721357,0.007231278,12.29292929,0.070949036,2.371212121,0.926271028,
1,5.474685669,564.9146099,23.76793239,4.720141038,23.06341858,0.005907339,91.01973684,0.064362376,3.601076555,0.950050645,
1,20.50164795,1182.440149,34.38662747,2.369730959,6.305545653,0.01645828,121.852338,0.108776201,4.096619718,0.954079252,
1,22.2552948,1204.690809,34.70865611,2.219232235,5.718189789,0.037570678,106.2138061,0.166938106,3.680981595,0.96437514,
1,9.226043701,837.7575031,28.94404089,3.66063992,14.17749088,0.006889334,115.9014314,0.069619271,3.96942095,0.947934124,
1,5.196060181,551.9284853,23.49315826,4.896850524,24.7467916,0.030456374,154.8142045,0.150083375,4.424431818,0.96128446,
1,4.144561768,450.4634164,21.22412345,5.495270538,31.20066111,0.051636183,138.3915825,0.197559048,4.446801347,0.971203838,
1,15.04682922,918.7542465,30.31095918,2.535746218,6.906913845,0.031082861,90.92680537,0.150143153,3.007161164,0.956427779,
0,4.656143188,329.5978506,18.15482995,4.189687824,17.77923948,0.121224454,166.6603641,0.308941287,3.916666667,0.940614259,
0,7.157028198,476.5895264,21.8309305,3.468727719,12.49023028,0.200924104,72.61508567,0.407165689,3.192015545,0.977074922,
0,12.01043701,738.1815396,27.16949649,2.676966159,7.436846612,0.102491683,71.74972191,0.283606254,3.603448276,0.976672423,
0,15.1245575,842.6070958,29.02769532,2.306700646,5.633722909,0.11555077,76.89609967,0.302275124,3.275297941,0.974401781,
1,2.688537598,445.7018495,21.11165198,8.317341458,71.45496066,0.001444485,119.0700758,0.031656278,7.931818182,0.958211887,
1,6.068191528,712.8605732,26.69944893,4.780852084,23.42993606,0.002686796,112.4098613,0.043229058,5.119876733,0.944537584,
1,6.603012085,771.1991714,27.77047301,4.657913786,22.45019985,0.002275718,63.58673469,0.039756875,4.294217687,0.969672607,
1,4.818984985,615.7753475,24.81482113,5.485724919,30.83701358,0.005421441,54.61068045,0.061461994,4.070628768,0.9486593,
0,9.823959351,581.7435017,24.11935948,2.965649686,9.21484124,0.122688487,52.38913447,0.312298765,3.24056634,0.981988943,
0,13.53599548,766.8977193,27.69291822,2.520537586,6.716530705,0.109703829,65.69540675,0.294151514,3.652351965,0.978330009,
0,16.69165039,861.6660778,29.35414924,2.26032697,5.779550597,0.116030344,89.70691824,0.303152882,4.218238994,0.969730827,
1,6.018890381,451.6907119,21.25301654,4.253671258,19.83277322,0.002448312,130.8233333,0.041248727,6.415925926,0.93938885,
1,2.96812439,272.6820879,16.51308838,6.024075275,38.0595187,0.008179531,96.46358223,0.076015924,5.089326615,0.948287652,
1,3.623123169,368.8483127,19.20542404,5.856600209,36.42371705,0.005954771,90.73131229,0.064863866,4.880813953,0.962085591,
1,3.221206665,472.9414493,21.74721705,7.25207538,54.50322642,0.001526872,74.7333795,0.032548476,5.679362881,0.974846448,
1,2.655960083,359.6710335,18.96499495,7.709027872,61.97763728,0.001561357,61.67490347,0.032916049,5.44015444,0.975572149,
1,3.478546143,493.6303945,22.21779455,6.865937919,49.04508093,0.001681095,130.8491515,0.034161353,6.562539283,0.94768918,
1,1.193832397,125.2208941,11.19021421,10.42638785,117.978202,0.024727743,358.9021978,0.134457184,7.671428571,0.90799704,
0,7.766174316,375.8762017,19.38752696,2.918934594,8.793388031,0.097615853,105.7346939,0.276073536,4.18848515,0.938214201,
0,3.641906738,193.6347329,13.91526978,4.314496858,19.2720637,0.121532319,134.5560318,0.310586097,4.83251684,0.921798131,
0,9.867263794,521.1956258,22.82970928,2.787253901,8.291889942,0.169128023,83.21079031,0.370967286,3.566063127,0.96553641,
0,13.97381592,714.3921329,26.72811503,2.329898126,5.780252,0.118086466,81.65207164,0.305641276,3.528254477,0.96804579,
1,2.460174561,332.8370122,18.24382121,7.760020967,61.53429518,0.003514446,38.15538194,0.049441079,4.089409722,0.967393257,
1,3.904968262,506.2273158,22.4994959,6.212122388,39.85755876,0.002582902,60.75142709,0.042358141,4.886351842,0.968164783,
1,3.586532593,504.0099722,22.45016642,6.583464808,44.13567284,0.003531883,46.87359199,0.049557449,4.524405507,0.964057673,
1,6.36416626,735.2626931,27.11572778,4.771202337,23.920038,0.003471016,61.53465631,0.049138262,4.274949669,0.973430453,
1,3.25328064,446.4018155,21.1282232,6.816264983,47.42226345,0.003783263,182.8948052,0.051401344,5.724675325,0.924766106,
1,3.460708618,447.8730093,21.1630104,6.546067114,44.21230625,0.011283673,250.036859,0.089929409,5.925747863,0.940728157,
1,4.532058716,381.7165933,19.53756877,4.885738016,25.37327992,0.028781938,184.2829772,0.145579824,5.268484402,0.938949996,
0,10.77761841,865.0852616,29.4123318,3.217202232,10.83598538,0.145530123,118.8079339,0.342247441,4.176528926,0.975443049,
0,17.08680725,1198.223533,34.61536556,2.462167111,6.388057065,0.107661297,111.6157369,0.291235293,4.176629477,0.975089124,
1,1.103042603,162.1854954,12.73520692,11.66984664,136.6221992,0.009654403,18.42521368,0.082091336,2.788461538,0.862280975,
1,4.296646118,591.3960582,24.31863603,5.965953432,36.33341026,0.002557802,59.41060291,0.042151094,4.477130977,0.940587919,
1,10.20820618,1418.431814,37.66207395,4.039589939,16.64638999,0.005534802,156.9218646,0.062522882,4.907658158,0.956843952,
1,23.78686523,2030.735901,45.06368716,2.491831582,6.602687821,0.010728708,178.0713185,0.0877378,5.526691887,0.957064343,
1,22.43655396,1725.24404,41.5360571,2.391048441,6.140147195,0.046597504,186.8608513,0.187357381,4.952098321,0.962109035,
0,10.03012085,788.8566848,28.08659262,3.2206279,10.70229393,0.084223305,254.3750129,0.255424698,5.452015256,0.93625943,
1,9.124694824,1043.865183,32.30890253,4.053947766,17.06154,0.007809453,188.2745536,0.074632163,6.517485119,0.960458231,
1,8.57585144,1132.457371,33.65200397,4.458721038,20.82639922,0.002641989,236.6306604,0.043057151,8.335849057,0.94991287,
1,29.07717896,2328.856549,48.25822778,2.273347319,5.724316393,0.036265162,264.3179126,0.164519983,6.657781863,0.957866673,
1,6.669998169,891.6499693,29.86050852,4.930358314,25.14418983,0.002074363,204.7562629,0.037985166,7.175361037,0.960649299,
1,8.79069519,1076.633488,32.81209363,4.2722309,18.96903033,0.001244618,172.1638796,0.029393081,7.206103679,0.965598796,
1,8.193374634,1030.78482,32.10583779,4.525112366,21.38383448,0.002070919,354.2956863,0.037961817,8.603137255,0.954927059,
1,2.908630371,395.0298364,19.87535752,7.137327471,52.08147225,0.003664525,96.62443439,0.05048286,5.852187029,0.880755597,
0,18.77677917,1486.485419,38.55496621,2.493018229,6.496184268,0.096863493,217.5901498,0.275262157,5.70523213,0.960498275,
0,11.82344055,1005.348212,31.7072265,3.178533193,10.48508879,0.125864795,254.6606612,0.316555703,6.540826446,0.953142533,
0,4.199081421,400.1347587,20.00336868,5.293597026,28.88462392,0.221343749,357.33,0.429188154,7.011785714,0.932900047,
1,5.350250244,363.6545046,19.06972744,4.629251465,24.26731731,0.002076529,111.960177,0.037979554,5.932212389,0.947541439,
1,2.363464355,283.5050986,16.83760965,7.587476258,58.77608695,0.003065949,105.1833333,0.046175401,5.734057971,0.969102275,
1,5.097045898,415.6900508,20.38847838,4.801005952,25.43071106,0.002507447,44.4674938,0.041748227,4.415880893,0.972643827,
